# seconds_into_experiment	num_bbs_total	new_bbs_since_last
10	349	
11	417	0x8000370 0x8000388 0x80003a4 0x80003c2 0x80003ca 0x80003d2 0x80003d6 0x80003d8 0x80003fa 0x8000400 0x8000406 0x8000410 0x80038ba 0x80038cc 0x80038e0 0x80038ea 0x80038f2 0x80038fc 0x8003902 0x8003908 0x8003910 0x800391e 0x800392c 0x8003944 0x8003950 0x8003956 0x800398e 0x8003994 0x80039a8 0x80039b4 0x80039da 0x80039ee 0x80039f4 0x80039fa 0x800409e 0x80040b8 0x80040be 0x8004210 0x800421a 0x8004224 0x8004bd2 0x8004bde 0x8004be8 0x8004bf0 0x8004c00 0x8004cac 0x8005172 0x8005178 0x8008c78 0x8008c8e 0x8008caa 0x8008cd0 0x8008cf0 0x8008cf6 0x8008d0a 0x8008e88 0x8008ea0 0x8008eb0 0x8008ede 0x8009138 0x8009154 0x80091a0 0x80091a6 0x80091c4 0x80091cc 0x8009214 0x800921e 0x8009228
12	417	
13	417	
14	417	
15	417	
16	418	0x800422a
17	420	0x8004234 0x800423a
18	420	
19	420	
20	420	
21	420	
22	420	
23	420	
24	420	
25	420	
26	420	
27	420	
28	420	
29	420	
30	420	
31	420	
32	420	
33	420	
34	420	
35	420	
36	420	
37	420	
38	420	
39	420	
40	420	
41	420	
112	420	
113	578	0x8000200 0x8000218 0x8000224 0x8000232 0x800023c 0x8000244 0x8000248 0x800041c 0x800043a 0x8000446 0x8000452 0x800045e 0x800047a 0x8000480 0x8000486 0x80004a8 0x80004dc 0x80004ea 0x80004fc 0x800050e 0x800051a 0x80019b4 0x80019be 0x80019d4 0x80019e0 0x8001e74 0x8001e78 0x8001e82 0x8001e96 0x8001e9a 0x8001e9e 0x8001ea2 0x8001ea6 0x8001eaa 0x8001eae 0x8002908 0x8002922 0x8002f84 0x8002f9e 0x8002fb8 0x8002fc0 0x8002fca 0x8003784 0x80037a0 0x80037aa 0x80037ae 0x80037b0 0x80037b6 0x80037c2 0x80037ca 0x80037ee 0x8003802 0x800380a 0x800381c 0x8003822 0x8003824 0x800385c 0x8003862 0x8003864 0x8003878 0x800387e 0x8003884 0x8003890 0x80038aa 0x80038b2 0x8003996 0x80039c0 0x8003a14 0x8003a34 0x8003a3c 0x8003a40 0x80041e8 0x80041f2 0x8004244 0x800424a 0x8004254 0x800425a 0x8004264 0x800426a 0x8004274 0x800427a 0x8004284 0x800428a 0x8004294 0x800429a 0x80042a6 0x80042ac 0x80042b8 0x80042c0 0x80042c6 0x80042d0 0x80042d6 0x80042e0 0x80042e6 0x80042f2 0x80042f8 0x8004304 0x800430a 0x8004324 0x800432a 0x8004344 0x800434a 0x8004364 0x800436a 0x8004384 0x800438a 0x80043a4 0x80043aa 0x80043b4 0x80043ba 0x80043c4 0x80043ca 0x80043d4 0x80043da 0x80043e4 0x80043ea 0x80043f4 0x80043fa 0x8004404 0x800440a 0x8004414 0x800441a 0x8004424 0x800442a 0x8004d24 0x8004d52 0x8004d70 0x800517c 0x8005182 0x800518e 0x800519a 0x80051a0 0x80051a6 0x80051bc 0x80051e0 0x80051ee 0x80051f8 0x8005200 0x80052c0 0x80052cc 0x80052e2 0x8005738 0x8005740 0x8005778 0x80057bc 0x80057ca 0x80057e4 0x80057f2 0x80057f6 0x80057fa 0x8007b88 0x8008eee 0x8008ff0 0x8009008 0x8009018 0x8009074 0x800907a 0x800b440
114	578	
115	630	0x800052c 0x800053e 0x800054c 0x800055a 0x8000568 0x8000576 0x8000584 0x8001e8e 0x8001eb2 0x8001eb6 0x8001ed0 0x8001ede 0x8001eec 0x8001efa 0x8001f00 0x8001f0c 0x8001f10 0x8001f14 0x80028d2 0x80028e8 0x80028fa 0x8003684 0x8003b04 0x8003c1a 0x8003ef8 0x8003fc6 0x8003fca 0x8003fd4 0x8003fd8 0x8004160 0x8004170 0x8004178 0x800419c 0x80041a2 0x80041bc 0x80041c2 0x80052f8 0x80057d2 0x8005bf6 0x8005c1a 0x8007bbc 0x8007df0 0x800821e 0x8008228 0x8008248 0x8008de0 0x8008f9c 0x80090dc 0x80090f8 0x8009108 0x8009114 0x800911c
116	664	0x8003b16 0x8003b7c 0x8003b8e 0x8003bac 0x8003bca 0x8003bd4 0x8003bd8 0x8003f00 0x8003f06 0x8003f48 0x8003f5e 0x8003f64 0x8003f6a 0x8003f78 0x8003f8c 0x8003f92 0x8003fb2 0x8005848 0x800588c 0x80058a8 0x80058bc 0x80058c0 0x80058c4 0x80058c6 0x80058ca 0x80058ce 0x800590c 0x8007bc2 0x8007e1c 0x800822e 0x8008232 0x800823e 0x8008244 0x800824a
117	664	
118	664	
119	680	0x80005e4 0x80005f6 0x80018bc 0x8003c28 0x8003ede 0x8003ee4 0x8003f0c 0x8003f10 0x8003f18 0x8003f20 0x8003f32 0x8003f3a 0x8003f42 0x8003f46 0x80040a8 0x80040ae
120	681	0x8003f98
121	681	
122	681	
123	700	0x80005fc 0x800062c 0x800063a 0x8000d56 0x8000d68 0x8000d70 0x8000d78 0x80018d4 0x80018f6 0x800190e 0x8001916 0x8001948 0x8004058 0x800405e 0x800b40e 0x800b414 0x800b420 0x800b48c 0x800b490
124	703	0x8003f3c 0x8004000 0x8004006
125	703	
126	703	
127	704	0x8003f70
128	705	0x8003f50
129	712	0x8003bb6 0x8003bba 0x8003be8 0x8005824 0x800583c 0x80058f4 0x8005912
130	712	
131	712	
132	712	
133	712	
134	712	
135	712	
136	712	
137	712	
138	712	
139	712	
140	712	
141	857	0x800045a 0x8000460 0x8000648 0x8000650 0x800065c 0x8000668 0x8000674 0x800067a 0x8000d14 0x8001920 0x8001936 0x800193c 0x8001946 0x8001ef2 0x8001f02 0x800267c 0x800268e 0x80026a2 0x80026a6 0x80026c4 0x80026d0 0x8002702 0x8002716 0x800271e 0x800272a 0x800273a 0x800274c 0x8002758 0x800276a 0x8002798 0x80027a0 0x80027ac 0x80027b0 0x80027be 0x80027c4 0x80027c8 0x80027ce 0x80027dc 0x80027e2 0x800280c 0x8002816 0x8002840 0x8002864 0x8002878 0x8002890 0x8003a50 0x8003a5c 0x8003a66 0x8003a6c 0x8003a72 0x8003a90 0x8003a96 0x8003a9c 0x8003b86 0x8003b98 0x8003b9c 0x8003c3a 0x8003c50 0x8003c54 0x8003c58 0x8003c5c 0x8003c60 0x8003c62 0x8003c66 0x8003c6a 0x8003c6e 0x8003c70 0x8003c76 0x8003c7a 0x8003ce2 0x8003cf8 0x8003d96 0x8003de2 0x8003de6 0x8003df6 0x8003dfc 0x8003ee6 0x8003f56 0x8003fd6 0x8004050 0x8004056 0x8004060 0x8004066 0x80048f0 0x800490c 0x8004934 0x800493a 0x800496c 0x8004972 0x8004978 0x800498e 0x800499c 0x80049f4 0x8004a08 0x8004a0e 0x8004a14 0x8004a1a 0x8004a20 0x8004a26 0x8004aa4 0x8004ad0 0x8004ada 0x8004afe 0x8004b04 0x8004b0a 0x8004b10 0x8004b16 0x8004b1c 0x8004b68 0x8004b94 0x8004cd4 0x8004d00 0x8004d06 0x8004d16 0x8004d1c 0x80058d0 0x8005906 0x800590a 0x80074aa 0x80078fa 0x8008534 0x8008b3c 0x8008b46 0x8008b48 0x8008b52 0x8008c74 0x8008d64 0x8008d74 0x8008d7a 0x8008d84 0x8008d8e 0x8008d94 0x8008dd8 0x8008de8 0x8008df0 0x8008e36 0x8008e46 0x8008f80 0x8008f90 0x80091b0 0x80091b8 0x800923e 0x8009740 0x8009750 0x8009754
142	866	0x8003bf2 0x8003bf6 0x8003c04 0x8005804 0x800581a 0x80058e2 0x8008552 0x8008b6c 0x800979a
143	866	
144	886	0x800024c 0x8000286 0x8000d80 0x8000d9a 0x8000da6 0x8000f46 0x8000f58 0x8000f60 0x8000f70 0x8000f78 0x8000f84 0x8000f8e 0x8000fc4 0x80013a4 0x80013b0 0x8001892 0x80018b8 0x80018f2 0x8005204 0x8005248
145	886	
146	893	0x8003cc2 0x8003cd8 0x8003f80 0x8003f86 0x8003f8a 0x80040b0 0x80040b6
147	898	0x8007378 0x80074cc 0x80074de 0x80074e4 0x800793a
148	911	0x8000ba0 0x8000ba6 0x8000c30 0x8000c3e 0x8000cd8 0x8000d12 0x8000d1c 0x8000d38 0x8003c7c 0x8003c80 0x8003eda 0x80041fc 0x8004206
149	911	
150	911	
151	926	0x8003068 0x800307a 0x800307e 0x8003084 0x800308c 0x8003090 0x80051b0 0x80051d4 0x800521a 0x800521e 0x8005226 0x8005234 0x8005238 0x800523c 0x8005242
152	926	
153	935	0x8003a74 0x8003aa8 0x8003aba 0x8003abe 0x8003af6 0x800495c 0x8004962 0x8004d1a 0x80074b4
154	935	
155	935	
156	935	
157	937	0x8003c82 0x8003c98
158	937	
159	937	
160	937	
161	937	
162	937	
163	937	
164	937	
165	937	
166	937	
167	937	
168	937	
169	937	
170	937	
171	937	
172	937	
173	937	
174	937	
175	939	0x8003d2a 0x8003d40
176	939	
177	939	
178	939	
179	939	
180	939	
181	939	
182	939	
183	939	
184	939	
185	939	
186	941	0x8003e00 0x8003e14
187	941	
188	941	
189	941	
190	941	
191	941	
192	941	
193	941	
194	941	
195	941	
196	945	0x800059c 0x80005cc 0x8000e3c 0x8000e4c
197	945	
198	945	
199	945	
200	945	
201	945	
202	945	
203	945	
204	945	
205	945	
206	945	
207	945	
208	945	
209	945	
210	945	
211	945	
212	945	
213	945	
214	945	
215	945	
216	945	
217	945	
218	945	
219	945	
220	945	
221	945	
222	947	0x8000c38 0x8000cf0
223	1057	0x8001954 0x8001984 0x8001a24 0x8001a68 0x8001a96 0x8001ac4 0x8001ace 0x8001ae2 0x8001aee 0x8001b0c 0x8001b1a 0x8001b26 0x8001b32 0x8001b3e 0x8001b4e 0x8001b58 0x8001b60 0x8001b6c 0x8001b78 0x8001b86 0x8001b92 0x8001b9c 0x8001ba4 0x8001bb0 0x8001bbc 0x8001bc6 0x8001bce 0x8001bda 0x8001bea 0x8001c28 0x8001c32 0x8001c3a 0x8001c60 0x8001c68 0x8001c70 0x8001cb4 0x8001cf0 0x8001cfa 0x8001d08 0x8001d12 0x8001d34 0x8001d42 0x8001d50 0x8001d58 0x8001d62 0x8001d6a 0x8001d70 0x8001dd8 0x8001de2 0x8002554 0x80028c0 0x8003d5c 0x8003d6a 0x8003d7a 0x80083b0 0x80083e6 0x80084f0 0x80084fa 0x80085dc 0x80085fc 0x8008690 0x8008830 0x8008850 0x8008974 0x8008a10 0x8008a2c 0x8008a46 0x8008a9c 0x8008aa2 0x8008ac0 0x8008ac8 0x8008b10 0x8008b20 0x8008b30 0x8008b8c 0x8008b90 0x8008b96 0x8008b98 0x8008ba2 0x8008bcc 0x8008be0 0x8009036 0x80092b8 0x80092d4 0x80092d8 0x8009324 0x8009588 0x80095aa 0x80095ae 0x8009864 0x8009872 0x8009882 0x800988e 0x8009892 0x80098a6 0x80098a8 0x800a17c 0x800a18c 0x800a194 0x800a198 0x800a1a8 0x800a1bc 0x800a1cc 0x800a1d4 0x800a1e0 0x800a1ea 0x800a1ec 0x800a1fe 0x800a240 0x800a244
224	1107	0x8001a72 0x8001a86 0x8001a92 0x8001aa0 0x8001ab4 0x8001ac0 0x8001af2 0x8001c82 0x8001c90 0x8001ca4 0x8001cbe 0x8001ccc 0x8001cd6 0x8001ce8 0x8001d2c 0x8001d3c 0x8001dc4 0x8001df0 0x8008278 0x80082a2 0x80082b0 0x800861e 0x800865c 0x800867c 0x8008864 0x8008898 0x80088b2 0x8008912 0x8008930 0x8008936 0x800894e 0x800895c 0x8008a8c 0x8008afc 0x8008b04 0x80092e6 0x80092f0 0x80092f8 0x80092fa 0x80092fe 0x800a206 0x800a20e 0x800a210 0x800a218 0x800a21a 0x800a222 0x800a228 0x800a262 0x800a26c 0x800a270
225	1107	
226	1107	
227	1107	
228	1107	
229	1107	
230	1107	
231	1107	
232	1107	
233	1107	
234	1107	
235	1107	
236	1107	
237	1107	
238	1107	
239	1107	
240	1107	
241	1107	
242	1107	
243	1367	0x8000f0c 0x8000f14 0x80013ba 0x80013e0 0x80013fe 0x800140c 0x8001414 0x8001428 0x8001430 0x8001438 0x800146c 0x8001476 0x80014c2 0x80014e0 0x80014ea 0x80014f2 0x80014fc 0x800152a 0x800153a 0x800154e 0x8001876 0x8001884 0x8001f20 0x8001f36 0x8001f3a 0x8001f42 0x8001f46 0x8001f4c 0x8001f5c 0x8001f64 0x8001f72 0x8001f76 0x8001f7e 0x800292e 0x8002942 0x8002954 0x8002968 0x8002974 0x800297e 0x800298c 0x8002996 0x80029a0 0x80029b8 0x80029c2 0x80029ce 0x80029d8 0x80029e4 0x80029ee 0x80029fc 0x8002a06 0x8002a10 0x8002a24 0x8002a32 0x8002a3c 0x8002a46 0x8002a4e 0x8002a5a 0x8002a66 0x8002a70 0x8002b1e 0x8002b2c 0x8002b46 0x8002b4e 0x8002b70 0x8002b7c 0x8002b90 0x8002c2e 0x8002c3c 0x8002c56 0x8002c74 0x8002c7c 0x8002c80 0x8002c8c 0x8002c98 0x8002cac 0x8002cc2 0x8002ccc 0x8002cd4 0x8002ce0 0x8002cec 0x8002cfc 0x8002d06 0x8002d0e 0x8002d1a 0x8002d26 0x8002d3c 0x8002d46 0x8002d52 0x8002d60 0x8002d6c 0x8002d74 0x8002d80 0x8002d88 0x8002d94 0x8002da0 0x8002dae 0x8002dba 0x8002dc6 0x8002dd2 0x8002dda 0x8002de6 0x8002df2 0x8002e0a 0x8002e14 0x8002e20 0x8002e28 0x8002e34 0x8002e40 0x8002e48 0x8002e54 0x8002e60 0x8002e9c 0x8002eae 0x8002f0e 0x8002f16 0x8002f1a 0x8002f26 0x8002f36 0x8002f48 0x8002f54 0x8002f70 0x8002f78 0x8002f7c 0x8002f80 0x8003020 0x8003040 0x8003056 0x8003098 0x80030c2 0x80030ca 0x80030d6 0x80030e6 0x80030ee 0x80030fa 0x800310a 0x8003112 0x800311e 0x8003140 0x8003158 0x8003170 0x80031d4 0x80031e2 0x80031f0 0x8003202 0x8003210 0x8003222 0x8003230 0x8003240 0x8003250 0x800325a 0x800326a 0x8003274 0x800327c 0x8003288 0x8003294 0x80032a8 0x80032b4 0x80032bc 0x80032e2 0x80032ee 0x8003300 0x800330a 0x8003312 0x800331e 0x800332a 0x800333a 0x8003344 0x8003354 0x800335e 0x8003366 0x8003372 0x800337e 0x800338e 0x800339c 0x80033aa 0x8003596 0x80035b2 0x80035bc 0x80035c2 0x80035c8 0x80035d8 0x8003614 0x800364e 0x800366a 0x800366e 0x80036b0 0x80036d0 0x80036da 0x80036e8 0x80036f2 0x8003724 0x8004944 0x800494a 0x80052dc 0x8005308 0x8005324 0x8005336 0x8005338 0x8005378 0x8005380 0x8005394 0x80053f6 0x8005400 0x800546e 0x800548a 0x80054c2 0x800552a 0x8005544 0x800554c 0x8005550 0x8005558 0x8005566 0x800556a 0x800557c 0x8005596 0x80055b4 0x80055c2 0x80055c6 0x80055cc 0x80055f4 0x80055fe 0x8005748 0x800575e 0x8005774 0x8005810 0x8005830 0x8005854 0x8005868 0x8005878 0x8005892 0x8007b08 0x8007b20 0x8007b30 0x8007bd8 0x8007bf6 0x8008466 0x8008472 0x800847e 0x8008510 0x800851a 0x8008bb4 0x8008d9e 0x80091d8 0x80091e0 0x8009310 0x8009378 0x8009382 0x800938a 0x800938e 0x8009392 0x80093ac 0x8009470 0x800948a 0x800948e 0x800949e 0x80094a8 0x80094b0 0x80094b2 0x80094b6 0x800960e
244	1374	0x8000c28 0x8000cc0 0x800275e 0x800281e 0x8002824 0x800282e 0x800283a
245	1374	
246	1374	
247	1374	
248	1374	
249	1374	
250	1374	
251	1374	
252	1381	0x800067c 0x8000684 0x8000810 0x800084c 0x8000854 0x80009f0 0x8000b9e
253	1381	
254	1381	
255	1382	0x8000cc8
256	1382	
257	1382	
258	1382	
259	1382	
260	1382	
261	1382	
262	1382	
263	1382	
264	1382	
265	1382	
266	1382	
267	1382	
268	1382	
269	1382	
270	1382	
271	1382	
272	1386	0x800189a 0x800189e 0x80018ac 0x80018b0
273	1386	
274	1386	
275	1386	
276	1386	
277	1386	
278	1388	0x8000f40 0x8000f68
279	1388	
280	1388	
281	1388	
282	1388	
283	1388	
284	1388	
285	1388	
286	1388	
287	1388	
288	1388	
289	1388	
290	1388	
291	1388	
292	1388	
293	1388	
294	1388	
295	1388	
296	1388	
297	1388	
298	1388	
299	1388	
300	1388	
301	1388	
302	1388	
303	1388	
304	1388	
305	1388	
306	1390	0x800286c 0x800287e
307	1390	
308	1390	
309	1390	
310	1390	
311	1390	
312	1390	
313	1390	
314	1390	
315	1390	
316	1390	
317	1390	
318	1390	
319	1390	
320	1390	
321	1390	
322	1390	
323	1390	
324	1390	
325	1390	
326	1390	
327	1390	
328	1390	
329	1390	
330	1400	0x8001c1c 0x8001c78 0x8001c9a 0x8001cac 0x8001ce0 0x8001dfe 0x8001e08 0x8001e0e 0x8001e46 0x80028ac
331	1400	
332	1400	
333	1400	
334	1400	
335	1400	
336	1400	
337	1400	
338	1400	
339	1400	
340	1400	
341	1400	
342	1400	
343	1400	
344	1400	
345	1400	
346	1400	
347	1400	
348	1400	
349	1400	
350	1400	
351	1400	
352	1400	
353	1400	
354	1400	
355	1400	
356	1400	
357	1400	
358	1400	
359	1400	
360	1400	
361	1401	0x80018b2
362	1401	
363	1402	0x80009d8
364	1403	0x8000cd0
365	1403	
366	1403	
367	1403	
368	1403	
369	1403	
370	1403	
371	1403	
372	1403	
373	1403	
374	1403	
375	1403	
376	1403	
377	1403	
378	1403	
379	1403	
380	1403	
381	1404	0x8000b96
382	1404	
383	1404	
384	1404	
385	1404	
386	1404	
387	1404	
388	1404	
389	1404	
390	1404	
391	1404	
392	1404	
393	1404	
394	1404	
395	1408	0x8000e5c 0x8000e64 0x8000e70 0x8000e7c
396	1408	
397	1419	0x8005600 0x800560e 0x800561c 0x8005632 0x8005642 0x8005646 0x800564c 0x8005658 0x8005674 0x800568c 0x8005696
398	1427	0x8003dac 0x8003db2 0x8003dbc 0x8003dc2 0x8003dc8 0x8003dd4 0x8003dda 0x8003de0
399	1427	
400	1427	
401	1427	
402	1427	
403	1427	
404	1427	
405	1427	
406	1427	
407	1427	
408	1427	
409	1427	
410	1427	
411	1427	
412	1427	
413	1427	
414	1427	
415	1427	
416	1427	
417	1427	
418	1427	
419	1427	
420	1427	
421	1427	
422	1427	
423	1427	
424	1437	0x80026b0 0x8003b26 0x8003b64 0x8003b6c 0x8004108 0x8004118 0x8004130 0x8004136 0x800413e 0x8004146
425	1437	
426	1437	
427	1437	
428	1437	
429	1437	
430	1437	
431	1439	0x8003ca2 0x8003cb8
432	1439	
433	1439	
434	1439	
435	1439	
436	1439	
437	1439	
438	1439	
439	1439	
440	1439	
441	1439	
442	1439	
443	1439	
444	1439	
445	1439	
446	1439	
447	1439	
448	1439	
449	1439	
450	1439	
451	1439	
452	1439	
453	1439	
454	1439	
455	1439	
456	1439	
457	1439	
458	1439	
459	1439	
460	1439	
461	1439	
462	1439	
463	1439	
464	1439	
465	1439	
466	1445	0x8000eb0 0x8000ebc 0x8000ec8 0x8000ed0 0x8000edc 0x8000ee8
467	1445	
469	1445	
470	1445	
471	1445	
472	1445	
473	1445	
474	1445	
475	1445	
476	1445	
477	1445	
478	1445	
479	1445	
480	1445	
482	1445	
485	1445	
486	1445	
487	1445	
488	1445	
489	1445	
490	1447	0x8000830 0x8000a34
491	1447	
492	1447	
493	1448	0x8000d10
494	1448	
495	1448	
496	1448	
497	1448	
498	1448	
500	1448	
501	1448	
502	1448	
503	1448	
505	1448	
506	1448	
507	1448	
508	1451	0x8000e96 0x8000ea2 0x8000eae
509	1451	
510	1451	
511	1451	
516	1451	
517	1451	
518	1451	
519	1451	
520	1451	
521	1451	
522	1451	
523	1451	
524	1451	
525	1451	
526	1451	
527	1451	
528	1451	
529	1451	
530	1451	
531	1451	
532	1452	0x80009e0
533	1452	
534	1452	
536	1452	
537	1452	
539	1452	
540	1452	
542	1452	
543	1452	
544	1452	
545	1452	
546	1452	
547	1452	
548	1452	
549	1452	
550	1452	
551	1452	
552	1452	
553	1452	
554	1452	
555	1452	
556	1453	0x8000d00
557	1453	
558	1457	0x8003e18 0x8003e94 0x8003ea4 0x8003eaa
559	1457	
560	1457	
561	1457	
562	1457	
563	1457	
564	1457	
565	1457	
566	1457	
567	1457	
568	1457	
569	1457	
570	1457	
571	1457	
572	1457	
573	1457	
574	1457	
575	1457	
576	1457	
577	1457	
578	1457	
579	1457	
580	1457	
581	1457	
582	1457	
583	1457	
584	1457	
585	1457	
587	1457	
588	1457	
590	1457	
591	1457	
593	1457	
594	1457	
595	1457	
596	1457	
597	1457	
598	1457	
599	1457	
600	1457	
601	1457	
602	1457	
603	1457	
604	1457	
605	1457	
606	1503	0x8003cbc 0x8003cc0 0x80044a8 0x80044b4 0x80044c0 0x80044ce 0x80044d4 0x80044da 0x8004500 0x8004506 0x8004508 0x800450e 0x8004510 0x8004516 0x8004518 0x800451e 0x8004520 0x8004526 0x8004528 0x800452e 0x8004530 0x8004536 0x8004538 0x800453e 0x8004540 0x8004546 0x8004588 0x800459c 0x80045a2 0x80045a8 0x80045aa 0x80045b0 0x80045b6 0x80045bc 0x80045c2 0x80045ca 0x80045d0 0x80045d6 0x8004616 0x8004628 0x800462e 0x8004634 0x8004636 0x800463c 0x8004642 0x8004648
607	1503	
608	1504	0x8000cf8
609	1504	
610	1504	
611	1506	0x800493c 0x8004942
612	1506	
613	1506	
614	1506	
615	1506	
616	1506	
617	1506	
618	1506	
619	1506	
624	1506	
625	1506	
626	1506	
627	1506	
628	1506	
629	1506	
630	1506	
631	1506	
632	1506	
633	1506	
634	1506	
635	1506	
636	1506	
637	1506	
638	1506	
639	1506	
641	1506	
644	1506	
647	1506	
650	1506	
655	1506	
660	1506	
661	1506	
662	1506	
663	1506	
664	1506	
665	1506	
670	1506	
671	1506	
672	1506	
673	1506	
674	1506	
675	1506	
680	1506	
681	1506	
682	1506	
683	1506	
684	1506	
685	1506	
687	1506	
688	1506	
690	1507	0x8003d72
701	1507	
706	1507	
711	1507	
712	1507	
713	1507	
714	1507	
715	1507	
716	1507	
717	1509	0x800306e 0x8003072
718	1509	
719	1509	
720	1509	
721	1510	0x800539a
723	1510	
726	1510	
727	1510	
728	1510	
730	1510	
731	1510	
732	1510	
733	1510	
734	1510	
735	1510	
736	1510	
737	1510	
742	1510	
743	1510	
744	1510	
745	1510	
746	1510	
747	1510	
748	1510	
749	1510	
750	1510	
751	1510	
752	1510	
753	1510	
754	1521	0x8001e1c 0x8001e26 0x8001e2e 0x8001e3c 0x8001e56 0x8001e5a 0x800256a 0x800256e 0x8002662 0x8003d7e 0x8003d94
755	1521	
756	1521	
757	1521	
758	1521	
759	1521	
760	1521	
761	1521	
762	1521	
763	1521	
764	1521	
765	1521	
766	1521	
767	1521	
768	1521	
769	1521	
770	1521	
771	1521	
772	1521	
773	1521	
774	1521	
775	1521	
776	1521	
777	1521	
